id,perm,al,ajuste,le,a,b,c,En,Vol,Ae,a_stmz,b_stmz,c_stmz,a_mag,b_mag,c_mag,d_mag,e_mag,x_mag,OuterDiam,IntDiam,HT,WinArea
58101,14,26.0,0.92,243.0,0.01,3.39e-08,1.923,600.0,86900.0,358.0,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,103.0,55.75,17.91,2470.0
58102,26,48.0,0.92,243.0,0.01,4.21e-09,2.426,600.0,86900.0,358.0,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,103.0,55.75,17.91,2470.0
58100,40,74.0,0.92,243.0,0.01,1.84e-08,2.409,600.0,86900.0,358.0,492.31,2.218,1.24,0.039,0.0172,0.000653,0.086,0.000467,1.725,103.0,55.75,17.91,2470.0
58099,60,111.0,0.92,243.0,0.01,6.41e-08,2.291,600.0,86900.0,358.0,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,103.0,55.75,17.91,2470.0
58336,14,37.0,0.92,324.0,0.01,3.39e-08,1.923,1000.0,220000.0,678.0,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,133.96,77.19,26.8,4710.0
58337,26,68.0,0.92,324.0,0.01,4.21e-09,2.426,1000.0,220000.0,678.0,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,133.96,77.19,26.8,4710.0
58338,40,105.0,0.92,324.0,0.01,1.84e-08,2.409,1000.0,220000.0,678.0,492.31,2.218,1.24,0.039,0.0172,0.000653,0.086,0.000467,1.725,133.96,77.19,26.8,4710.0
58339,60,158.0,0.92,324.0,0.01,6.41e-08,2.291,1000.0,220000.0,678.0,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,133.96,77.19,26.8,4710.0
58164,14,42.0,0.92,412.0,0.01,3.39e-08,1.923,5000.0,407000.0,987.0,968.56,2.218,1.189,0.0398,0.0217,0.000475,0.173,0.000341,1.749,166.5,101.02,33.15,8030.0
58165,26,78.0,0.92,412.0,0.01,4.21e-09,2.426,5000.0,407000.0,987.0,492.31,2.218,1.24,0.0397,0.0196,0.000593,0.116,0.000403,1.828,166.5,101.02,33.15,8030.0
58167,60,180.0,0.92,412.0,0.01,6.41e-08,2.291,5000.0,407000.0,987.0,246.54,2.218,1.311,0.0383,0.018,0.000701,0.0706,0.00045,1.63,166.5,101.02,33.15,8030.0
79057,19,9.0,0.92,31.2,0.01,3.14e-08,2.111,0.1,340.0,10.9,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,13.46,6.99,5.51,38.3
79052,26,12.0,0.92,31.2,0.01,3.44e-08,2.205,0.1,340.0,10.9,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,13.46,6.99,5.51,38.3
79056,40,18.0,0.92,31.2,0.01,5.92e-07,1.855,0.1,340.0,10.9,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,13.46,6.99,5.51,38.3
79051,60,27.0,0.92,31.2,0.01,5.92e-07,2.0,0.1,340.0,10.9,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,13.46,6.99,5.51,38.3
79226,19,11.0,0.92,41.2,0.01,3.14e-08,2.111,0.3,791.0,19.2,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,17.27,9.53,7.11,71.2
79122,26,15.0,0.92,41.2,0.01,3.44e-08,2.205,0.3,791.0,19.2,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,17.27,9.53,7.11,71.2
79113,40,24.0,0.92,41.2,0.01,5.92e-07,1.855,0.3,791.0,19.2,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,17.27,9.53,7.11,71.2
79121,60,35.0,0.92,41.2,0.01,5.92e-07,2.0,0.3,791.0,19.2,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,17.27,9.53,7.11,71.2
79387,19,14.0,0.92,41.4,0.01,3.14e-08,2.111,0.2,960.0,23.2,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,18.03,9.02,7.11,63.8
79382,26,19.0,0.92,41.4,0.01,3.44e-08,2.205,0.2,960.0,23.2,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,18.03,9.02,7.11,63.8
79386,40,28.0,0.92,41.4,0.01,5.92e-07,1.855,0.2,960.0,23.2,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,18.03,9.02,7.11,63.8
79381,60,43.0,0.92,41.4,0.01,5.92e-07,2.0,0.2,960.0,23.2,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,18.03,9.02,7.11,63.8
79849,19,10.0,0.92,50.9,0.01,3.14e-08,2.111,0.8,1120.0,22.1,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,21.08,12.07,7.11,114.0
79208,26,14.0,0.92,50.9,0.01,3.44e-08,2.205,0.8,1120.0,22.1,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,21.08,12.07,7.11,114.0
79847,40,21.0,0.92,50.9,0.01,5.92e-07,1.855,0.8,1120.0,22.1,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,21.08,12.07,7.11,114.0
79848,60,32.0,0.92,50.9,0.01,5.92e-07,2.0,0.8,1120.0,22.1,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,21.08,12.07,7.11,114.0
79303,19,14.0,0.92,56.7,0.01,3.14e-08,2.111,2.0,1800.0,31.7,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,23.62,13.34,8.38,139.0
79312,26,19.0,0.92,56.7,0.01,3.44e-08,2.205,2.0,1800.0,31.7,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,23.62,13.34,8.38,139.0
79316,40,29.0,0.92,56.7,0.01,5.92e-07,1.855,2.0,1800.0,31.7,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,23.62,13.34,8.38,139.0
79059,60,43.0,0.92,56.7,0.01,5.92e-07,2.0,2.0,1800.0,31.7,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,23.62,13.34,8.38,139.0
79357,19,16.0,0.92,58.8,0.01,3.14e-08,2.111,2.0,2280.0,38.8,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,24.33,13.77,9.65,149.0
79352,26,22.0,0.92,58.8,0.01,3.44e-08,2.205,2.0,2280.0,38.8,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,24.33,13.77,9.65,149.0
79356,40,34.0,0.92,58.8,0.01,5.92e-07,1.855,2.0,2280.0,38.8,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,24.33,13.77,9.65,149.0
79351,60,51.0,0.92,58.8,0.01,5.92e-07,2.0,2.0,2280.0,38.8,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,24.33,13.77,9.65,149.0
79933,14,18.0,0.92,63.5,0.01,8.27e-09,2.239,4.0,4150.0,65.4,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,27.69,14.1,11.94,156.0
79937,19,23.0,0.92,63.5,0.01,3.14e-08,2.111,4.0,4150.0,65.4,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,27.69,14.1,11.94,156.0
79932,26,32.0,0.92,63.5,0.01,3.44e-08,2.205,4.0,4150.0,65.4,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,27.69,14.1,11.94,156.0
79936,40,50.0,0.92,63.5,0.01,5.92e-07,1.855,4.0,4150.0,65.4,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,27.69,14.1,11.94,156.0
79894,60,75.0,0.92,63.5,0.01,5.92e-07,2.0,4.0,4150.0,65.4,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,27.69,14.1,11.94,156.0
79551,14,14.0,0.92,81.4,0.01,8.27e-09,2.239,9.0,5340.0,65.6,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,33.66,19.46,11.43,297.0
79554,19,20.0,0.92,81.4,0.01,3.14e-08,2.111,9.0,5340.0,65.6,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,33.66,19.46,11.43,297.0
79550,26,28.0,0.92,81.4,0.01,3.44e-08,2.205,9.0,5340.0,65.6,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,33.66,19.46,11.43,297.0
79555,40,41.0,0.92,81.4,0.01,5.92e-07,1.855,9.0,5340.0,65.6,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,33.66,19.46,11.43,297.0
79071,60,61.0,0.92,81.4,0.01,5.92e-07,2.0,9.0,5340.0,65.6,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,33.66,19.46,11.43,297.0
79588,14,9.0,0.92,89.5,0.01,8.27e-09,2.239,10.0,4150.0,46.4,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,35.18,22.56,9.78,399.0
79592,19,12.0,0.92,89.5,0.01,3.14e-08,2.111,10.0,4150.0,46.4,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,35.18,22.56,9.78,399.0
79587,26,16.0,0.92,89.5,0.01,3.44e-08,2.205,10.0,4150.0,46.4,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,35.18,22.56,9.78,399.0
79591,40,25.0,0.92,89.5,0.01,5.92e-07,1.855,10.0,4150.0,46.4,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,35.18,22.56,9.78,399.0
79586,60,38.0,0.92,89.5,0.01,5.92e-07,2.0,10.0,4150.0,46.4,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,35.18,22.56,9.78,399.0
79327,14,13.0,0.92,89.8,0.01,8.27e-09,2.239,10.0,6090.0,67.8,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,36.7,21.54,11.35,364.0
79317,19,18.0,0.92,89.8,0.01,3.14e-08,2.111,10.0,6090.0,67.8,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,36.7,21.54,11.35,364.0
79326,26,24.0,0.92,89.8,0.01,3.44e-08,2.205,10.0,6090.0,67.8,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,36.7,21.54,11.35,364.0
79330,40,37.0,0.92,89.8,0.01,5.92e-07,1.855,10.0,6090.0,67.8,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,36.7,21.54,11.35,364.0
79076,60,56.0,0.92,89.8,0.01,5.92e-07,2.0,10.0,6090.0,67.8,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,36.7,21.54,11.35,364.0
79257,14,19.0,0.92,98.4,0.01,8.27e-09,2.239,20.0,10600.0,107.0,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,40.77,23.32,15.37,427.0
79262,19,26.0,0.92,98.4,0.01,3.14e-08,2.111,20.0,10600.0,107.0,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,40.77,23.32,15.37,427.0
79256,26,35.0,0.92,98.4,0.01,3.44e-08,2.205,20.0,10600.0,107.0,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,40.77,23.32,15.37,427.0
79260,40,54.0,0.92,98.4,0.01,5.92e-07,1.855,20.0,10600.0,107.0,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,40.77,23.32,15.37,427.0
79083,60,81.0,0.92,98.4,0.01,5.92e-07,2.0,20.0,10600.0,107.0,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,40.77,23.32,15.37,427.0
79446,14,25.0,0.92,102.0,0.01,8.27e-09,2.239,30.0,15100.0,147.5,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,43.84,23.39,17.27,430.0
79447,19,35.0,0.92,102.0,0.01,3.14e-08,2.111,30.0,15100.0,147.5,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,43.84,23.39,17.27,430.0
79448,26,47.0,0.92,102.0,0.01,3.44e-08,2.205,30.0,15100.0,147.5,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,43.84,23.39,17.27,430.0
79450,40,72.0,0.92,102.0,0.01,5.92e-07,1.855,30.0,15100.0,147.5,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,43.84,23.39,17.27,430.0
79451,60,108.0,0.92,102.0,0.01,5.92e-07,2.0,30.0,15100.0,147.5,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,43.84,23.39,17.27,430.0
79092,14,20.0,0.92,116.0,0.01,8.27e-09,2.239,50.0,15600.0,134.0,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,47.63,27.89,16.13,610.0
79079,19,27.0,0.92,116.0,0.01,3.14e-08,2.111,50.0,15600.0,134.0,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,47.63,27.89,16.13,610.0
79091,26,37.0,0.92,116.0,0.01,3.44e-08,2.205,50.0,15600.0,134.0,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,47.63,27.89,16.13,610.0
79095,40,57.0,0.92,116.0,0.01,5.92e-07,1.855,50.0,15600.0,134.0,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,47.63,27.89,16.13,610.0
79090,60,86.0,0.92,116.0,0.01,5.92e-07,2.0,50.0,15600.0,134.0,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,47.63,27.89,16.13,610.0
79441,14,32.0,0.92,107.0,0.01,8.27e-09,2.239,40.0,21300.0,199.0,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,47.63,23.32,18.92,427.0
79430,19,43.0,0.92,107.0,0.01,3.14e-08,2.111,40.0,21300.0,199.0,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,47.63,23.32,18.92,427.0
79440,26,59.0,0.92,107.0,0.01,3.44e-08,2.205,40.0,21300.0,199.0,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,47.63,23.32,18.92,427.0
79431,40,90.0,0.92,107.0,0.01,5.92e-07,1.855,40.0,21300.0,199.0,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,47.63,23.32,18.92,427.0
79439,60,135.0,0.92,107.0,0.01,5.92e-07,2.0,40.0,21300.0,199.0,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,47.63,23.32,18.92,427.0
79728,14,41.0,0.92,113.5,0.01,8.27e-09,2.239,50.0,29700.0,262.0,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,51.51,24.0,21.59,452.0
79727,26,76.0,0.92,113.5,0.01,3.44e-08,2.205,50.0,29700.0,262.0,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,51.51,24.0,21.59,452.0
79733,40,117.0,0.92,113.5,0.01,5.92e-07,1.855,50.0,29700.0,262.0,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,51.51,24.0,21.59,452.0
79726,60,175.0,0.92,113.5,0.01,5.92e-07,2.0,50.0,29700.0,262.0,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,51.51,24.0,21.59,452.0
79718,14,17.0,0.92,127.0,0.01,8.27e-09,2.239,60.0,15900.0,125.0,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,51.69,30.94,14.35,751.0
79708,19,23.0,0.92,127.0,0.01,3.14e-08,2.111,60.0,15900.0,125.0,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,51.69,30.94,14.35,751.0
79717,26,32.0,0.92,127.0,0.01,3.44e-08,2.205,60.0,15900.0,125.0,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,51.69,30.94,14.35,751.0
79721,40,49.0,0.92,127.0,0.01,5.92e-07,1.855,60.0,15900.0,125.0,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,51.69,30.94,14.35,751.0
79716,60,73.0,0.92,127.0,0.01,5.92e-07,2.0,60.0,15900.0,125.0,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,51.69,30.94,14.35,751.0
79112,14,18.0,0.92,143.0,0.01,8.27e-09,2.239,90.0,20700.0,144.0,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,58.04,34.75,14.86,948.0
79215,19,24.0,0.92,143.0,0.01,3.14e-08,2.111,90.0,20700.0,144.0,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,58.04,34.75,14.86,948.0
79111,26,33.0,0.92,143.0,0.01,3.44e-08,2.205,90.0,20700.0,144.0,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,58.04,34.75,14.86,948.0
79212,40,50.0,0.92,143.0,0.01,5.92e-07,1.855,90.0,20700.0,144.0,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,58.04,34.75,14.86,948.0
79110,60,75.0,0.92,143.0,0.01,5.92e-07,2.0,90.0,20700.0,144.0,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,58.04,34.75,14.86,948.0
79190,14,32.0,0.92,125.0,0.01,8.27e-09,2.239,60.0,29600.0,229.0,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,58.04,25.58,16.13,514.0
79188,19,44.0,0.92,125.0,0.01,3.14e-08,2.111,60.0,29600.0,229.0,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,58.04,25.58,16.13,514.0
79191,26,60.0,0.92,125.0,0.01,3.44e-08,2.205,60.0,29600.0,229.0,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,58.04,25.58,16.13,514.0
79189,40,92.0,0.92,125.0,0.01,5.92e-07,1.855,60.0,29600.0,229.0,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,58.04,25.58,16.13,514.0
79192,60,138.0,0.92,125.0,0.01,5.92e-07,2.0,60.0,29600.0,229.0,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,58.04,25.58,16.13,514.0
79614,14,44.0,0.92,144.0,0.01,8.27e-09,2.239,100.0,51800.0,360.0,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,63.09,31.7,25.91,789.0
79612,19,60.0,0.92,144.0,0.01,3.14e-08,2.111,100.0,51800.0,360.0,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,63.09,31.7,25.91,789.0
79615,26,82.0,0.92,144.0,0.01,3.44e-08,2.205,100.0,51800.0,360.0,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,63.09,31.7,25.91,789.0
79616,40,126.0,0.92,144.0,0.01,5.92e-07,1.855,100.0,51800.0,360.0,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,63.09,31.7,25.91,789.0
79617,60,189.0,0.92,144.0,0.01,5.92e-07,2.0,100.0,51800.0,360.0,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,63.09,31.7,25.91,789.0
79075,14,35.0,0.92,158.0,0.01,8.27e-09,2.239,100.0,49700.0,314.0,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,69.42,34.67,21.41,945.0
79067,19,48.0,0.92,158.0,0.01,3.14e-08,2.111,100.0,49700.0,314.0,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,69.42,34.67,21.41,945.0
79074,26,65.0,0.92,158.0,0.01,3.44e-08,2.205,100.0,49700.0,314.0,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,69.42,34.67,21.41,945.0
79073,40,100.0,0.92,158.0,0.01,5.92e-07,1.855,100.0,49700.0,314.0,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,69.42,34.67,21.41,945.0
79072,60,143.0,0.92,158.0,0.01,5.92e-07,2.0,100.0,49700.0,314.0,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,69.42,34.67,21.41,945.0
79734,14,48.0,0.92,184.0,0.01,8.27e-09,2.239,400.0,91400.0,497.0,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,75.21,44.4,35.92,1550.0
79744,19,64.0,0.92,184.0,0.01,3.14e-08,2.111,400.0,91400.0,497.0,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,75.21,44.4,35.92,1550.0
79735,26,88.0,0.92,184.0,0.01,3.44e-08,2.205,400.0,91400.0,497.0,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,75.21,44.4,35.92,1550.0
79736,40,136.0,0.92,184.0,0.01,5.92e-07,1.855,400.0,91400.0,497.0,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,75.21,44.4,35.92,1550.0
79737,60,204.0,0.92,184.0,0.01,5.92e-07,2.0,400.0,91400.0,497.0,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,75.21,44.4,35.92,1550.0
79869,14,16.0,0.92,196.0,0.01,8.27e-09,2.239,100.0,34500.0,176.0,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,78.94,48.21,13.84,1820.0
79873,19,22.0,0.92,196.0,0.01,3.14e-08,2.111,100.0,34500.0,176.0,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,78.94,48.21,13.84,1820.0
79868,26,30.0,0.92,196.0,0.01,3.44e-08,2.205,100.0,34500.0,176.0,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,78.94,48.21,13.84,1820.0
79872,40,45.0,0.92,196.0,0.01,5.92e-07,1.855,100.0,34500.0,176.0,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,78.94,48.21,13.84,1820.0
79867,60,68.0,0.92,196.0,0.01,5.92e-07,2.0,100.0,34500.0,176.0,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,78.94,48.21,13.84,1820.0
79909,14,20.0,0.92,196.0,0.01,8.27e-09,2.239,200.0,43400.0,221.0,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,78.94,48.21,17.02,1820.0
79913,19,27.0,0.92,196.0,0.01,3.14e-08,2.111,200.0,43400.0,221.0,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,78.94,48.21,17.02,1820.0
79908,26,37.0,0.92,196.0,0.01,3.44e-08,2.205,200.0,43400.0,221.0,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,78.94,48.21,17.02,1820.0
79912,40,57.0,0.92,196.0,0.01,5.92e-07,1.855,200.0,43400.0,221.0,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,78.94,48.21,17.02,1820.0
79907,60,85.0,0.92,196.0,0.01,5.92e-07,2.0,200.0,43400.0,221.0,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,78.94,48.21,17.02,1820.0
79774,14,47.0,0.92,177.2,0.01,8.27e-09,2.239,300.0,81500.0,492.0,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,78.94,38.33,26.85,1150.0
79772,19,64.0,0.92,177.2,0.01,3.14e-08,2.111,300.0,81500.0,492.0,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,78.94,38.33,26.85,1150.0
79775,26,88.0,0.92,177.2,0.01,3.44e-08,2.205,300.0,81500.0,492.0,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,78.94,38.33,26.85,1150.0
79776,40,135.0,0.92,177.2,0.01,5.92e-07,1.855,300.0,81500.0,492.0,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,78.94,38.33,26.85,1150.0
79777,60,205.0,0.92,177.2,0.01,5.92e-07,2.0,300.0,81500.0,492.0,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,78.94,38.33,26.85,1150.0
79101,14,26.0,0.92,243.0,0.01,8.27e-09,2.239,500.0,86900.0,358.0,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,103.0,55.75,17.91,2470.0
79097,19,35.0,0.92,243.0,0.01,3.14e-08,2.111,500.0,86900.0,358.0,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,103.0,55.75,17.91,2470.0
79102,26,48.0,0.92,243.0,0.01,3.44e-08,2.205,500.0,86900.0,358.0,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,103.0,55.75,17.91,2470.0
79100,40,74.0,0.92,243.0,0.01,5.92e-07,1.855,500.0,86900.0,358.0,113.53,2.072,1.379,0.0381,0.0172,0.000598,0.0823,0.000485,1.684,103.0,55.75,17.91,2470.0
79099,60,111.0,0.92,243.0,0.01,5.92e-07,2.0,500.0,86900.0,358.0,113.53,2.072,1.379,0.0359,0.0186,0.00062,0.0634,0.00049,1.63,103.0,55.75,17.91,2470.0
79336,14,37.0,0.92,324.0,0.01,8.27e-09,2.239,1000.0,220000.0,678.0,144.49,2.072,1.379,0.0395,0.0192,0.000488,0.143,0.000422,1.895,133.96,77.19,26.8,4710.0
79342,19,50.0,0.92,324.0,0.01,3.14e-08,2.111,1000.0,220000.0,678.0,128.84,2.072,1.379,0.0392,0.0187,0.000524,0.123,0.000437,1.859,133.96,77.19,26.8,4710.0
79337,26,68.0,0.92,324.0,0.01,3.44e-08,2.205,1000.0,220000.0,678.0,113.53,2.072,1.379,0.0641,0.0157,0.000554,0.0969,0.000457,1.813,133.96,77.19,26.8,4710.0
76052,26,12.0,0.92,31.2,0.001,3.56e-08,2.213,0.1,340.0,10.9,32.22,1.988,1.541,0.0524,0.0153,0.000556,0.0984,0.000464,1.77,13.46,6.99,5.51,38.3
76051,60,27.0,0.92,31.2,0.01,4.06e-07,2.131,0.1,340.0,10.9,26.18,1.988,1.541,0.0362,0.0167,0.000595,0.0572,0.000513,1.6,13.46,6.99,5.51,38.3
76122,26,15.0,0.92,41.2,0.001,3.56e-08,2.213,0.6,791.0,19.2,32.22,1.988,1.541,0.0524,0.0153,0.000556,0.0984,0.000464,1.77,17.27,9.53,7.11,71.2
76121,60,35.0,0.92,41.2,0.01,4.06e-07,2.131,0.6,791.0,19.2,26.18,1.988,1.541,0.0362,0.0167,0.000595,0.0572,0.000513,1.6,17.27,9.53,7.11,71.2
